-1 1:3 2:5 3:12 4:0.15 5:0.375 6:0.2 7:0.25 8:0.6
-1 1:0 2:8 3:2 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:1 2:150 3:17 4:0.00595238095238 5:0.00662251655629 6:0.0555555555556 7:0.892857142857 8:0.10119047619
-1 1:25 2:11 3:167 4:0.12315270936 5:0.694444444444 6:0.130208333333 7:0.0541871921182 8:0.822660098522
1 1:3 2:94 3:57 4:0.0194805194805 5:0.0309278350515 6:0.05 7:0.61038961039 8:0.37012987013
-1 1:8 2:123 3:203 4:0.0239520958084 5:0.0610687022901 6:0.0379146919431 7:0.368263473054 8:0.607784431138
-1 1:0 2:15 3:158 4:0.0 5:0.0 6:0.0 7:0.0867052023121 8:0.913294797688
-1 1:0 2:57 3:60 4:0.0 5:0.0 6:0.0 7:0.487179487179 8:0.512820512821
-1 1:0 2:96 3:525 4:0.0 5:0.0 6:0.0 7:0.154589371981 8:0.845410628019
-1 1:0 2:11 3:4 4:0.0 5:0.0 6:0.0 7:0.733333333333 8:0.266666666667
1 1:0 2:0 3:99 4:0.0 5:0 6:0.0 7:0.0 8:1.0
1 1:0 2:39 3:17 4:0.0 5:0.0 6:0.0 7:0.696428571429 8:0.303571428571
1 1:27 2:21 3:57 4:0.257142857143 5:0.5625 6:0.321428571429 7:0.2 8:0.542857142857
-1 1:0 2:1349 3:192 4:0.0 5:0.0 6:0.0 7:0.875405580792 8:0.124594419208
-1 1:0 2:40 3:32 4:0.0 5:0.0 6:0.0 7:0.555555555556 8:0.444444444444
-1 1:0 2:9 3:38 4:0.0 5:0.0 6:0.0 7:0.191489361702 8:0.808510638298
-1 1:0 2:13 3:182 4:0.0 5:0.0 6:0.0 7:0.0666666666667 8:0.933333333333
1 1:0 2:5 3:29 4:0.0 5:0.0 6:0.0 7:0.147058823529 8:0.852941176471
-1 1:0 2:9 3:129 4:0.0 5:0.0 6:0.0 7:0.0652173913043 8:0.934782608696
-1 1:31 2:274 3:426 4:0.0424076607387 5:0.101639344262 6:0.0678336980306 7:0.374829001368 8:0.582763337893
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0
-1 1:0 2:4 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:144 3:12 4:0.0 5:0.0 6:0.0 7:0.923076923077 8:0.0769230769231
-1 1:0 2:13 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:131 3:93 4:0.0 5:0.0 6:0.0 7:0.584821428571 8:0.415178571429
-1 1:0 2:13 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:28 2:59 3:41 4:0.21875 5:0.32183908046 6:0.405797101449 7:0.4609375 8:0.3203125
1 1:2 2:84 3:0 4:0.0232558139535 5:0.0232558139535 6:1.0 7:0.976744186047 8:0.0
-1 1:0 2:147 3:57 4:0.0 5:0.0 6:0.0 7:0.720588235294 8:0.279411764706
1 1:1 2:10 3:21 4:0.03125 5:0.0909090909091 6:0.0454545454545 7:0.3125 8:0.65625
-1 1:0 2:88 3:4 4:0.0 5:0.0 6:0.0 7:0.95652173913 8:0.0434782608696
1 1:0 2:0 3:241 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:0 3:62 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:76 3:9 4:0.0 5:0.0 6:0.0 7:0.894117647059 8:0.105882352941
-1 1:7 2:30 3:164 4:0.0348258706468 5:0.189189189189 6:0.0409356725146 7:0.149253731343 8:0.81592039801
1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:52 3:11 4:0.0 5:0.0 6:0.0 7:0.825396825397 8:0.174603174603
-1 1:1 2:84 3:87 4:0.00581395348837 5:0.0117647058824 6:0.0113636363636 7:0.488372093023 8:0.505813953488
-1 1:0 2:11 3:1 4:0.0 5:0.0 6:0.0 7:0.916666666667 8:0.0833333333333
1 1:29 2:33 3:168 4:0.126086956522 5:0.467741935484 6:0.147208121827 7:0.14347826087 8:0.730434782609
-1 1:0 2:125 3:431 4:0.0 5:0.0 6:0.0 7:0.224820143885 8:0.775179856115
-1 1:0 2:7 3:17 4:0.0 5:0.0 6:0.0 7:0.291666666667 8:0.708333333333
-1 1:0 2:117 3:78 4:0.0 5:0.0 6:0.0 7:0.6 8:0.4
-1 1:0 2:55 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:18 3:170 4:0.0 5:0.0 6:0.0 7:0.0957446808511 8:0.904255319149
-1 1:4 2:454 3:92 4:0.00727272727273 5:0.00873362445415 6:0.0416666666667 7:0.825454545455 8:0.167272727273
-1 1:1 2:269 3:37 4:0.00325732899023 5:0.0037037037037 6:0.0263157894737 7:0.876221498371 8:0.120521172638
-1 1:2 2:8 3:83 4:0.0215053763441 5:0.2 6:0.0235294117647 7:0.0860215053763 8:0.89247311828
1 1:14 2:34 3:15 4:0.222222222222 5:0.291666666667 6:0.48275862069 7:0.539682539683 8:0.238095238095
-1 1:0 2:0 3:4 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:2 2:7 3:239 4:0.00806451612903 5:0.222222222222 6:0.00829875518672 7:0.0282258064516 8:0.963709677419
-1 1:0 2:32 3:43 4:0.0 5:0.0 6:0.0 7:0.426666666667 8:0.573333333333
-1 1:20 2:60 3:288 4:0.054347826087 5:0.25 6:0.0649350649351 7:0.163043478261 8:0.782608695652
-1 1:3 2:71 3:305 4:0.00791556728232 5:0.0405405405405 6:0.00974025974026 7:0.187335092348 8:0.804749340369
-1 1:0 2:18 3:4 4:0.0 5:0.0 6:0.0 7:0.818181818182 8:0.181818181818
-1 1:0 2:2 3:69 4:0.0 5:0.0 6:0.0 7:0.0281690140845 8:0.971830985915
-1 1:2 2:32 3:220 4:0.00787401574803 5:0.0588235294118 6:0.00900900900901 7:0.125984251969 8:0.866141732283
-1 1:0 2:2 3:27 4:0.0 5:0.0 6:0.0 7:0.0689655172414 8:0.931034482759
-1 1:0 2:30 3:5 4:0.0 5:0.0 6:0.0 7:0.857142857143 8:0.142857142857
-1 1:12 2:107 3:22 4:0.0851063829787 5:0.100840336134 6:0.352941176471 7:0.758865248227 8:0.156028368794
1 1:15 2:55 3:65 4:0.111111111111 5:0.214285714286 6:0.1875 7:0.407407407407 8:0.481481481481
1 1:6 2:5 3:63 4:0.0810810810811 5:0.545454545455 6:0.0869565217391 7:0.0675675675676 8:0.851351351351
-1 1:0 2:9 3:658 4:0.0 5:0.0 6:0.0 7:0.0134932533733 8:0.986506746627
-1 1:0 2:65 3:9 4:0.0 5:0.0 6:0.0 7:0.878378378378 8:0.121621621622
-1 1:0 2:1 3:213 4:0.0 5:0.0 6:0.0 7:0.00467289719626 8:0.995327102804
-1 1:0 2:554 3:1349 4:0.0 5:0.0 6:0.0 7:0.291119285339 8:0.708880714661
-1 1:14 2:47 3:105 4:0.0843373493976 5:0.229508196721 6:0.117647058824 7:0.28313253012 8:0.632530120482
-1 1:0 2:2 3:14 4:0.0 5:0.0 6:0.0 7:0.125 8:0.875
-1 1:0 2:26 3:12 4:0.0 5:0.0 6:0.0 7:0.684210526316 8:0.315789473684
-1 1:0 2:2 3:21 4:0.0 5:0.0 6:0.0 7:0.0869565217391 8:0.913043478261
-1 1:10 2:143 3:155 4:0.0324675324675 5:0.0653594771242 6:0.0606060606061 7:0.464285714286 8:0.503246753247
-1 1:0 2:9 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:0 2:52 3:42 4:0.0 5:0.0 6:0.0 7:0.553191489362 8:0.446808510638
-1 1:1 2:12 3:57 4:0.0142857142857 5:0.0769230769231 6:0.0172413793103 7:0.171428571429 8:0.814285714286
1 1:0 2:13 3:35 4:0.0 5:0.0 6:0.0 7:0.270833333333 8:0.729166666667
-1 1:0 2:48 3:189 4:0.0 5:0.0 6:0.0 7:0.20253164557 8:0.79746835443
-1 1:0 2:14 3:11 4:0.0 5:0.0 6:0.0 7:0.56 8:0.44
-1 1:0 2:16 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:1 2:355 3:3 4:0.00278551532033 5:0.00280898876404 6:0.25 7:0.988857938719 8:0.008356545961
-1 1:0 2:147 3:1 4:0.0 5:0.0 6:0.0 7:0.993243243243 8:0.00675675675676
-1 1:0 2:196 3:5 4:0.0 5:0.0 6:0.0 7:0.975124378109 8:0.0248756218905
-1 1:0 2:1 3:17 4:0.0 5:0.0 6:0.0 7:0.0555555555556 8:0.944444444444
-1 1:0 2:47 3:25 4:0.0 5:0.0 6:0.0 7:0.652777777778 8:0.347222222222
1 1:27 2:57 3:21 4:0.257142857143 5:0.321428571429 6:0.5625 7:0.542857142857 8:0.2
-1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:260 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:190 3:48 4:0.0 5:0.0 6:0.0 7:0.798319327731 8:0.201680672269
1 1:2 2:21 3:12 4:0.0571428571429 5:0.0869565217391 6:0.142857142857 7:0.6 8:0.342857142857
-1 1:0 2:0 3:37 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:18 2:30 3:188 4:0.0762711864407 5:0.375 6:0.0873786407767 7:0.127118644068 8:0.796610169492
-1 1:2 2:7 3:79 4:0.0227272727273 5:0.222222222222 6:0.0246913580247 7:0.0795454545455 8:0.897727272727
1 1:0 2:372 3:10 4:0.0 5:0.0 6:0.0 7:0.973821989529 8:0.0261780104712
-1 1:0 2:64 3:197 4:0.0 5:0.0 6:0.0 7:0.245210727969 8:0.754789272031
1 1:18 2:30 3:188 4:0.0762711864407 5:0.375 6:0.0873786407767 7:0.127118644068 8:0.796610169492
-1 1:1 2:86 3:219 4:0.00326797385621 5:0.0114942528736 6:0.00454545454545 7:0.281045751634 8:0.71568627451
-1 1:0 2:15 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:3 2:57 3:38 4:0.030612244898 5:0.05 6:0.0731707317073 7:0.581632653061 8:0.387755102041
1 1:0 2:5 3:108 4:0.0 5:0.0 6:0.0 7:0.0442477876106 8:0.955752212389
-1 1:0 2:0 3:26 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:4 2:84 3:33 4:0.0330578512397 5:0.0454545454545 6:0.108108108108 7:0.694214876033 8:0.272727272727
1 1:5 2:114 3:51 4:0.0294117647059 5:0.0420168067227 6:0.0892857142857 7:0.670588235294 8:0.3
1 1:0 2:26 3:50 4:0.0 5:0.0 6:0.0 7:0.342105263158 8:0.657894736842
-1 1:0 2:0 3:37 4:0.0 5:0 6:0.0 7:0.0 8:1.0
1 1:3 2:97 3:101 4:0.0149253731343 5:0.03 6:0.0288461538462 7:0.482587064677 8:0.502487562189
1 1:0 2:14 3:2 4:0.0 5:0.0 6:0.0 7:0.875 8:0.125
-1 1:0 2:16 3:17 4:0.0 5:0.0 6:0.0 7:0.484848484848 8:0.515151515152
-1 1:10 2:475 3:217 4:0.014245014245 5:0.020618556701 6:0.0440528634361 7:0.676638176638 8:0.309116809117
1 1:24 2:520 3:7 4:0.043557168784 5:0.0441176470588 6:0.774193548387 7:0.943738656987 8:0.0127041742287
-1 1:1 2:25 3:69 4:0.0105263157895 5:0.0384615384615 6:0.0142857142857 7:0.263157894737 8:0.726315789474
1 1:0 2:3 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:30 3:21 4:0.0 5:0.0 6:0.0 7:0.588235294118 8:0.411764705882
-1 1:11 2:191 3:3 4:0.0536585365854 5:0.0544554455446 6:0.785714285714 7:0.931707317073 8:0.0146341463415
1 1:1 2:28 3:37 4:0.0151515151515 5:0.0344827586207 6:0.0263157894737 7:0.424242424242 8:0.560606060606
-1 1:0 2:9 3:53 4:0.0 5:0.0 6:0.0 7:0.145161290323 8:0.854838709677
-1 1:2 2:10 3:86 4:0.0204081632653 5:0.166666666667 6:0.0227272727273 7:0.102040816327 8:0.877551020408
-1 1:0 2:57 3:5 4:0.0 5:0.0 6:0.0 7:0.91935483871 8:0.0806451612903
-1 1:0 2:93 3:14 4:0.0 5:0.0 6:0.0 7:0.869158878505 8:0.130841121495
-1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:48 3:114 4:0.0 5:0.0 6:0.0 7:0.296296296296 8:0.703703703704
1 1:0 2:285 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:2 2:58 3:101 4:0.0124223602484 5:0.0333333333333 6:0.0194174757282 7:0.360248447205 8:0.627329192547
1 1:1 2:37 3:28 4:0.0151515151515 5:0.0263157894737 6:0.0344827586207 7:0.560606060606 8:0.424242424242
-1 1:0 2:30 3:4 4:0.0 5:0.0 6:0.0 7:0.882352941176 8:0.117647058824
-1 1:0 2:85 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:10 2:351 3:240 4:0.0166389351082 5:0.0277008310249 6:0.04 7:0.584026622296 8:0.399334442596
-1 1:0 2:76 3:82 4:0.0 5:0.0 6:0.0 7:0.481012658228 8:0.518987341772
-1 1:2 2:68 3:116 4:0.010752688172 5:0.0285714285714 6:0.0169491525424 7:0.365591397849 8:0.623655913978
1 1:74 2:116 3:54 4:0.303278688525 5:0.389473684211 6:0.578125 7:0.475409836066 8:0.22131147541
1 1:0 2:25 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:0 2:12 3:3 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:0 2:48 3:2 4:0.0 5:0.0 6:0.0 7:0.96 8:0.04
-1 1:0 2:31 3:9 4:0.0 5:0.0 6:0.0 7:0.775 8:0.225
-1 1:5 2:129 3:42 4:0.0284090909091 5:0.0373134328358 6:0.106382978723 7:0.732954545455 8:0.238636363636
-1 1:0 2:2 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:3 2:70 3:4 4:0.038961038961 5:0.041095890411 6:0.428571428571 7:0.909090909091 8:0.0519480519481
1 1:20 2:58 3:465 4:0.036832412523 5:0.25641025641 6:0.0412371134021 7:0.106813996317 8:0.85635359116
-1 1:0 2:189 3:50 4:0.0 5:0.0 6:0.0 7:0.790794979079 8:0.209205020921
-1 1:0 2:7 3:27 4:0.0 5:0.0 6:0.0 7:0.205882352941 8:0.794117647059
-1 1:6 2:183 3:451 4:0.009375 5:0.031746031746 6:0.0131291028446 7:0.2859375 8:0.7046875
-1 1:0 2:2 3:5 4:0.0 5:0.0 6:0.0 7:0.285714285714 8:0.714285714286
-1 1:0 2:11 3:49 4:0.0 5:0.0 6:0.0 7:0.183333333333 8:0.816666666667
1 1:10 2:51 3:333 4:0.0253807106599 5:0.16393442623 6:0.0291545189504 7:0.129441624365 8:0.845177664975
1 1:0 2:8 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:31 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:5 3:22 4:0.0 5:0.0 6:0.0 7:0.185185185185 8:0.814814814815
-1 1:0 2:105 3:39 4:0.0 5:0.0 6:0.0 7:0.729166666667 8:0.270833333333
-1 1:23 2:450 3:148 4:0.037037037037 5:0.0486257928118 6:0.134502923977 7:0.724637681159 8:0.238325281804
-1 1:73 2:80 3:137 4:0.251724137931 5:0.477124183007 6:0.347619047619 7:0.275862068966 8:0.472413793103
1 1:4 2:301 3:226 4:0.0075329566855 5:0.0131147540984 6:0.0173913043478 7:0.566854990584 8:0.425612052731
-1 1:0 2:0 3:6 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:2 2:683 3:16 4:0.00285306704708 5:0.0029197080292 6:0.111111111111 7:0.974322396576 8:0.0228245363766
-1 1:0 2:1 3:4 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
-1 1:12 2:122 3:167 4:0.0398671096346 5:0.089552238806 6:0.0670391061453 7:0.405315614618 8:0.554817275748
-1 1:0 2:196 3:5 4:0.0 5:0.0 6:0.0 7:0.975124378109 8:0.0248756218905
-1 1:14 2:188 3:16 4:0.0642201834862 5:0.0693069306931 6:0.466666666667 7:0.862385321101 8:0.0733944954128
-1 1:0 2:2 3:30 4:0.0 5:0.0 6:0.0 7:0.0625 8:0.9375
-1 1:0 2:427 3:5 4:0.0 5:0.0 6:0.0 7:0.988425925926 8:0.0115740740741
-1 1:0 2:76 3:311 4:0.0 5:0.0 6:0.0 7:0.196382428941 8:0.803617571059
-1 1:0 2:4 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:16 3:1 4:0.0 5:0.0 6:0.0 7:0.941176470588 8:0.0588235294118
-1 1:1 2:1 3:95 4:0.0103092783505 5:0.5 6:0.0104166666667 7:0.0103092783505 8:0.979381443299
1 1:4 2:44 3:16 4:0.0625 5:0.0833333333333 6:0.2 7:0.6875 8:0.25
-1 1:0 2:0 3:113 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:11 3:60 4:0.0 5:0.0 6:0.0 7:0.154929577465 8:0.845070422535
-1 1:0 2:30 3:132 4:0.0 5:0.0 6:0.0 7:0.185185185185 8:0.814814814815
-1 1:2 2:25 3:1 4:0.0714285714286 5:0.0740740740741 6:0.666666666667 7:0.892857142857 8:0.0357142857143
1 1:0 2:96 3:8 4:0.0 5:0.0 6:0.0 7:0.923076923077 8:0.0769230769231
-1 1:0 2:1 3:64 4:0.0 5:0.0 6:0.0 7:0.0153846153846 8:0.984615384615
-1 1:0 2:127 3:163 4:0.0 5:0.0 6:0.0 7:0.437931034483 8:0.562068965517
-1 1:3 2:12 3:308 4:0.00928792569659 5:0.2 6:0.0096463022508 7:0.0371517027864 8:0.953560371517
-1 1:1 2:227 3:38 4:0.00375939849624 5:0.00438596491228 6:0.025641025641 7:0.853383458647 8:0.142857142857
-1 1:14 2:188 3:670 4:0.0160550458716 5:0.0693069306931 6:0.0204678362573 7:0.215596330275 8:0.768348623853
1 1:0 2:6 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:4 3:26 4:0.0 5:0.0 6:0.0 7:0.133333333333 8:0.866666666667
-1 1:4 2:13 3:254 4:0.0147601476015 5:0.235294117647 6:0.015503875969 7:0.0479704797048 8:0.937269372694
-1 1:18 2:172 3:490 4:0.0264705882353 5:0.0947368421053 6:0.0354330708661 7:0.252941176471 8:0.720588235294
1 1:2 2:4 3:71 4:0.025974025974 5:0.333333333333 6:0.027397260274 7:0.0519480519481 8:0.922077922078
-1 1:0 2:60 3:2 4:0.0 5:0.0 6:0.0 7:0.967741935484 8:0.0322580645161
-1 1:0 2:31 3:4 4:0.0 5:0.0 6:0.0 7:0.885714285714 8:0.114285714286
-1 1:1 2:20 3:524 4:0.00183486238532 5:0.047619047619 6:0.00190476190476 7:0.0366972477064 8:0.961467889908
1 1:0 2:4 3:208 4:0.0 5:0.0 6:0.0 7:0.0188679245283 8:0.981132075472
-1 1:0 2:11 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:7 3:28 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:36 3:9 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
-1 1:0 2:100 3:60 4:0.0 5:0.0 6:0.0 7:0.625 8:0.375
-1 1:0 2:48 3:21 4:0.0 5:0.0 6:0.0 7:0.695652173913 8:0.304347826087
-1 1:3 2:225 3:105 4:0.00900900900901 5:0.0131578947368 6:0.0277777777778 7:0.675675675676 8:0.315315315315
-1 1:0 2:13 3:10 4:0.0 5:0.0 6:0.0 7:0.565217391304 8:0.434782608696
1 1:0 2:1 3:508 4:0.0 5:0.0 6:0.0 7:0.00196463654224 8:0.998035363458
-1 1:0 2:22 3:39 4:0.0 5:0.0 6:0.0 7:0.360655737705 8:0.639344262295
-1 1:27 2:334 3:375 4:0.0366847826087 5:0.0747922437673 6:0.0671641791045 7:0.453804347826 8:0.509510869565
-1 1:0 2:87 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:60 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:147 3:65 4:0.0 5:0.0 6:0.0 7:0.693396226415 8:0.306603773585
-1 1:18 2:116 3:190 4:0.0555555555556 5:0.134328358209 6:0.0865384615385 7:0.358024691358 8:0.586419753086
-1 1:0 2:260 3:61 4:0.0 5:0.0 6:0.0 7:0.809968847352 8:0.190031152648
-1 1:0 2:12 3:17 4:0.0 5:0.0 6:0.0 7:0.413793103448 8:0.586206896552
-1 1:1 2:132 3:32 4:0.00606060606061 5:0.00751879699248 6:0.030303030303 7:0.8 8:0.193939393939
1 1:0 2:9 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:4 2:8 3:521 4:0.00750469043152 5:0.333333333333 6:0.00761904761905 7:0.015009380863 8:0.977485928705
-1 1:0 2:21 3:25 4:0.0 5:0.0 6:0.0 7:0.45652173913 8:0.54347826087
1 1:2 2:116 3:268 4:0.00518134715026 5:0.0169491525424 6:0.00740740740741 7:0.300518134715 8:0.694300518135
-1 1:0 2:190 3:2 4:0.0 5:0.0 6:0.0 7:0.989583333333 8:0.0104166666667
1 1:0 2:48 3:57 4:0.0 5:0.0 6:0.0 7:0.457142857143 8:0.542857142857
-1 1:0 2:39 3:5 4:0.0 5:0.0 6:0.0 7:0.886363636364 8:0.113636363636
-1 1:0 2:28 3:7 4:0.0 5:0.0 6:0.0 7:0.8 8:0.2
1 1:0 2:153 3:1 4:0.0 5:0.0 6:0.0 7:0.993506493506 8:0.00649350649351
1 1:1 2:73 3:72 4:0.00684931506849 5:0.0135135135135 6:0.013698630137 7:0.5 8:0.493150684932
-1 1:4 2:48 3:681 4:0.00545702592087 5:0.0769230769231 6:0.00583941605839 7:0.0654843110505 8:0.929058663029
-1 1:0 2:13 3:31 4:0.0 5:0.0 6:0.0 7:0.295454545455 8:0.704545454545
-1 1:4 2:52 3:26 4:0.0487804878049 5:0.0714285714286 6:0.133333333333 7:0.634146341463 8:0.317073170732
-1 1:2 2:7 3:26 4:0.0571428571429 5:0.222222222222 6:0.0714285714286 7:0.2 8:0.742857142857
-1 1:0 2:88 3:25 4:0.0 5:0.0 6:0.0 7:0.778761061947 8:0.221238938053
-1 1:0 2:0 3:1 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:0 2:37 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:250 3:79 4:0.0 5:0.0 6:0.0 7:0.759878419453 8:0.240121580547
-1 1:0 2:1 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:0 2:51 3:2 4:0.0 5:0.0 6:0.0 7:0.962264150943 8:0.0377358490566
1 1:2 2:151 3:97 4:0.008 5:0.0130718954248 6:0.020202020202 7:0.604 8:0.388
-1 1:0 2:9 3:4 4:0.0 5:0.0 6:0.0 7:0.692307692308 8:0.307692307692
-1 1:37 2:60 3:456 4:0.0669077757685 5:0.381443298969 6:0.0750507099391 7:0.108499095841 8:0.824593128391
-1 1:0 2:127 3:17 4:0.0 5:0.0 6:0.0 7:0.881944444444 8:0.118055555556
-1 1:9 2:71 3:46 4:0.0714285714286 5:0.1125 6:0.163636363636 7:0.563492063492 8:0.365079365079
-1 1:0 2:90 3:7 4:0.0 5:0.0 6:0.0 7:0.927835051546 8:0.0721649484536
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0
-1 1:11 2:82 3:146 4:0.0460251046025 5:0.118279569892 6:0.0700636942675 7:0.34309623431 8:0.610878661088
-1 1:9 2:114 3:26 4:0.0604026845638 5:0.0731707317073 6:0.257142857143 7:0.765100671141 8:0.174496644295
1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0
1 1:0 2:127 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
1 1:0 2:4 3:98 4:0.0 5:0.0 6:0.0 7:0.0392156862745 8:0.960784313725
-1 1:0 2:114 3:34 4:0.0 5:0.0 6:0.0 7:0.77027027027 8:0.22972972973
1 1:3 2:308 3:12 4:0.00928792569659 5:0.0096463022508 6:0.2 7:0.953560371517 8:0.0371517027864
-1 1:0 2:61 3:3 4:0.0 5:0.0 6:0.0 7:0.953125 8:0.046875
-1 1:0 2:2 3:0 4:0.0 5:0.0 6:0 7:1.0 8:0.0
-1 1:1 2:113 3:19 4:0.00751879699248 5:0.00877192982456 6:0.05 7:0.84962406015 8:0.142857142857
-1 1:0 2:37 3:34 4:0.0 5:0.0 6:0.0 7:0.521126760563 8:0.478873239437
-1 1:1 2:463 3:6 4:0.00212765957447 5:0.00215517241379 6:0.142857142857 7:0.985106382979 8:0.0127659574468
